file,mean,std,min,max
C1_hv_bg_93.bin,-7.716903000180816,1.009513925058964,-15.100000000000001,-0.5
C1_hv_bg_94.bin,-7.721856042846462,1.0135388776521166,-16.3,0.2999999999999998
C1_hv_bg_95.bin,-7.713868155422468,0.9902171965444372,-15.899999999999999,0.8999999999999995
C1_hv_bg_96.bin,-7.713580942795101,1.0625439178205252,-15.7,-0.10000000000000053
C1_hv_bg_97.bin,-7.711540490999788,0.9990147648868449,-14.9,0.09999999999999964
C1_hv_bg_98.bin,-7.704775702519797,0.9841733728878493,-14.9,-0.10000000000000053
C1_hv_bg_99.bin,-7.720988224262278,1.0550695525868299,-15.7,-0.2999999999999998
C1_pd_1.bin,-7.715319260267962,1.7679024117104822,-20.9,17.7
C1_pd_10.bin,-7.717570956060617,1.808712484685342,-20.3,17.7
C1_pd_100.bin,-7.716954506031877,1.983048184770065,-29.7,17.7
C1_pd_101.bin,-7.71077230373369,1.8437808755451595,-20.9,17.7
C1_pd_102.bin,-7.710325392964633,1.8738166274782158,-22.3,17.7
C1_pd_103.bin,-7.7201748318608905,1.8700202894240443,-25.9,17.7
C1_pd_104.bin,-7.731334219567348,1.9004765970628499,-22.5,17.7
C1_pd_105.bin,-7.740083293462129,1.8787634890955136,-29.3,17.7
C1_pd_106.bin,-7.726844469531736,1.855418693783035,-28.3,17.7
C1_pd_107.bin,-7.715528464033512,1.7424254431887125,-26.9,17.7
C1_pd_11.bin,-7.713531237148543,1.8034977045263365,-20.3,17.7
C1_pd_12.bin,-7.703756806773244,1.827359110251697,-21.7,17.7
C1_pd_13.bin,-7.69935982727638,1.8702407054545422,-20.5,17.7
C1_pd_14.bin,-7.720667187792532,1.8388629608649323,-25.9,17.7
C1_pd_15.bin,-7.7081834296376215,1.8902393563871864,-24.3,17.7
C1_pd_16.bin,-7.714963119810403,1.854555567146359,-20.3,17.7
C1_pd_17.bin,-7.718265114917053,1.8040601802045473,-23.9,17.7
C1_pd_18.bin,-7.713640709584605,1.8364746761109105,-21.5,17.7
C1_pd_19.bin,-7.70531278353221,1.873283009434103,-21.3,17.7
C1_pd_2.bin,-7.694665914047841,1.790240945380102,-19.3,17.5
C1_pd_20.bin,-7.726328810952932,1.7798501043864356,-21.9,17.5
C1_pd_21.bin,-7.727362288355955,1.854704224943002,-26.099999999999998,17.7
C1_pd_22.bin,-7.709113915340785,1.8232865937284508,-22.9,17.7
C1_pd_23.bin,-7.704983066076309,1.8018717262148296,-24.099999999999998,17.7
C1_pd_24.bin,-7.69948642165749,1.7919825536970369,-23.3,17.7
C1_pd_25.bin,-7.707860612965642,1.7991689809486935,-22.5,17.5
C1_pd_26.bin,-7.706402007268019,1.9354444963253707,-26.5,17.7
C1_pd_27.bin,-7.7130984479836915,1.787656988255735,-22.1,17.7
C1_pd_28.bin,-7.71775771727668,1.804093661467403,-22.5,17.7
C1_pd_29.bin,-7.702083116642043,1.8866369658333981,-20.3,17.7
C1_pd_3.bin,-7.711584035946481,1.8167874159491644,-23.7,17.7
C1_pd_30.bin,-7.710915139959913,1.808426570101894,-23.3,17.7
C1_pd_31.bin,-7.710699295439961,1.8397376444950146,-22.1,17.7
C1_pd_32.bin,-7.7171687703723215,1.8622913247559667,-23.5,17.7
C1_pd_33.bin,-7.70691746582412,1.8191515615779714,-27.7,17.7
C1_pd_34.bin,-7.7215315059790885,1.8513133217062976,-20.7,17.7
C1_pd_35.bin,-7.706232628026539,1.783944931370364,-21.9,17.5
C1_pd_36.bin,-7.709067890112317,1.8535243579405758,-22.7,17.7
C1_pd_37.bin,-7.705589975021161,1.851906809105701,-21.7,17.7
C1_pd_38.bin,-7.706687379686328,1.7384804534236897,-22.3,17.7
C1_pd_39.bin,-7.720051777881972,1.744946221921641,-21.1,17.7
C1_pd_4.bin,-7.718316780786297,1.792848132619659,-20.3,17.7
C1_pd_40.bin,-7.722175399125328,1.838156889270716,-22.3,17.5
C1_pd_41.bin,-7.71688647830394,1.8249690697157204,-24.5,17.7
C1_pd_42.bin,-7.701618803896123,1.8072650654756643,-21.9,17.7
C1_pd_43.bin,-7.708522968209187,1.8000440131465558,-22.3,17.7
C1_pd_44.bin,-7.7029627165645955,1.8261423592162178,-22.1,17.7
C1_pd_45.bin,-7.705020570336794,1.8185812522259455,-25.7,17.7
C1_pd_46.bin,-7.71336125783889,1.8622086428588378,-25.7,17.7
C1_pd_47.bin,-7.716463050202501,1.7617690307950855,-26.5,17.7
C1_pd_48.bin,-7.713863494893026,1.8242213236176623,-25.7,17.7
C1_pd_49.bin,-7.713212400928726,1.8376759087185244,-23.5,17.7
C1_pd_5.bin,-7.715661359130401,1.8567758343235918,-22.7,17.7
C1_pd_50.bin,-7.711657444285678,1.8027959151651098,-28.3,17.7
C1_pd_51.bin,-7.715434953410706,1.7954850022039401,-22.1,17.7
C1_pd_52.bin,-7.7148925317916115,1.866742595748934,-25.7,17.5
C1_pd_53.bin,-7.716213141812911,1.854445349587938,-27.3,17.5
C1_pd_54.bin,-7.7201145450123185,1.9111057781280612,-24.3,17.7
C1_pd_55.bin,-7.707913558980296,1.876197253993149,-23.7,17.7
C1_pd_56.bin,-7.707917079380233,1.8628941348139691,-30.9,17.7
C1_pd_57.bin,-7.718290897845998,1.8420514876951937,-21.7,17.5
C1_pd_58.bin,-7.707758261338501,1.8783991728540748,-25.099999999999998,17.7
C1_pd_59.bin,-7.710374358527128,1.8658569394421078,-22.3,17.7
C1_pd_6.bin,-7.718339523369858,1.8364184469904206,-33.300000000000004,17.7
C1_pd_60.bin,-7.705514806482017,1.7682073801673082,-23.1,17.7
C1_pd_61.bin,-7.715210207879617,1.8092641140141246,-21.1,17.7
C1_pd_62.bin,-7.716413384560483,1.8421379063028085,-27.5,17.5
C1_pd_63.bin,-7.709453153878283,1.9035958294106923,-24.7,17.5
C1_pd_64.bin,-7.7165321180486135,1.8873667128340736,-30.099999999999998,17.7
C1_pd_65.bin,-7.719566382741072,1.896121099355949,-23.1,17.7
C1_pd_66.bin,-7.703194162856883,1.8794207988002818,-32.1,17.7
C1_pd_67.bin,-7.714604859111989,1.8101924048035973,-25.5,17.7
C1_pd_68.bin,-7.717579857071774,1.8391454109768761,-24.9,17.7
C1_pd_69.bin,-7.722210403101802,1.8516107613003046,-33.300000000000004,17.7
C1_pd_7.bin,-7.7081732884855745,1.8278027221112143,-21.1,17.7
C1_pd_70.bin,-7.701928419068401,1.7551326130358194,-19.7,17.7
C1_pd_71.bin,-7.71718095175613,1.8413470243049568,-22.5,17.7
C1_pd_72.bin,-7.717340129838749,1.8090873499635547,-23.3,17.7
C1_pd_73.bin,-7.708113581702887,1.8175796361495737,-23.5,17.7
C1_pd_74.bin,-7.715293517343565,1.9210699260554847,-26.5,17.7
C1_pd_75.bin,-7.705358608737947,1.8468531016285608,-23.9,17.7
C1_pd_76.bin,-7.717108643541912,1.8368708209051612,-27.3,17.7
C1_pd_77.bin,-7.722970689470328,1.862473787204658,-23.7,17.7
C1_pd_78.bin,-7.718041349497291,1.827688855744456,-22.7,17.7
C1_pd_79.bin,-7.710965785713261,1.9051737951348866,-23.7,17.7
C1_pd_8.bin,-7.705841243565278,1.7682047301143544,-23.3,17.7
C1_pd_80.bin,-7.715301158211584,1.9419968266462933,-26.099999999999998,17.7
C1_pd_81.bin,-7.734429011135668,1.891021223320534,-30.9,17.5
C1_pd_82.bin,-7.720321888566538,1.8993610641450103,-25.7,17.7
C1_pd_83.bin,-7.720479666490112,1.9081782109840375,-30.5,17.7
C1_pd_84.bin,-7.705251556576822,1.9012209275899103,-29.9,17.7
C1_pd_85.bin,-7.717335249284329,1.8350142751438703,-23.3,17.7
C1_pd_86.bin,-7.723119626389555,1.9151037448389348,-27.3,17.7
C1_pd_87.bin,-7.715248752258267,1.8168342287310557,-23.3,17.7
C1_pd_88.bin,-7.710223061339768,1.8313347501450288,-25.099999999999998,17.7
C1_pd_89.bin,-7.7093494420966175,1.8709160812307328,-25.3,17.7
C1_pd_9.bin,-7.70580807979787,1.7368359921758802,-20.3,17.7
C1_pd_90.bin,-7.697545141128022,1.8127830164302003,-23.5,17.7
C1_pd_91.bin,-7.714415517602804,1.8105367740508704,-24.099999999999998,17.7
C1_pd_92.bin,-7.705870446882779,1.8794292031990594,-24.9,17.7
C1_pd_93.bin,-7.7144679435583905,1.8908507689284508,-27.3,17.7
C1_pd_94.bin,-7.712214507568063,1.8549946848854433,-29.099999999999998,17.7
C1_pd_95.bin,-7.705342886951962,1.8642350890148378,-27.5,17.7
C1_pd_96.bin,-7.724604755100193,1.850581159287659,-30.7,17.7
C1_pd_97.bin,-7.7006163300150945,1.6968751098216326,-20.5,17.5
C1_pd_98.bin,-7.703276592220879,1.8633640585330755,-21.5,17.7
C1_pd_99.bin,-7.705256837176705,1.8638719208432748,-24.5,17.7
C1_pd_corona_1.bin,-7.705449239033559,2.1302307482243887,-33.300000000000004,17.7
C1_pd_corona_10.bin,-7.707980966637809,2.1492834381345727,-25.7,17.7
C1_pd_corona_100.bin,-7.7157859332820316,2.212770480267299,-33.300000000000004,17.7
C1_pd_corona_101.bin,-7.7062938949864686,2.2238002869121356,-33.300000000000004,17.7
C1_pd_corona_102.bin,-7.709516261047242,2.291121618886908,-32.300000000000004,17.7
C1_pd_corona_103.bin,-7.7176228619571265,2.1718390106352774,-29.099999999999998,17.7
C1_pd_corona_104.bin,-7.715175883980421,2.2927138707870673,-31.5,17.7
C1_pd_corona_105.bin,-7.711268320081161,2.1088273793646954,-33.300000000000004,17.7
C1_pd_corona_106.bin,-7.720779900596718,2.1285843417078425,-32.1,17.7
C1_pd_corona_11.bin,-7.697538440366823,2.123295197014252,-32.5,17.7
C1_pd_corona_12.bin,-7.726607862653205,2.1377684505577035,-32.7,17.7
C1_pd_corona_13.bin,-7.709773490268494,2.1693508210444503,-29.7,17.7
C1_pd_corona_14.bin,-7.714207854012202,2.0579861872004592,-26.099999999999998,17.7
C1_pd_corona_15.bin,-7.710390480358573,2.2120390232165317,-30.9,17.7
C1_pd_corona_16.bin,-7.717738595104403,2.2002989241039996,-31.5,17.7
C1_pd_corona_17.bin,-7.712075071728144,2.162325636737393,-31.3,17.7
C1_pd_corona_18.bin,-7.716386661524746,2.145628915449117,-28.099999999999998,17.7
C1_pd_corona_19.bin,-7.703799671642692,2.2183728960639315,-27.5,17.7
C1_pd_corona_2.bin,-7.678934546964532,2.1432593985822854,-33.300000000000004,17.7
C1_pd_corona_20.bin,-7.7110496952453715,2.1593133800721294,-27.3,17.7
C1_pd_corona_21.bin,-7.694317294444651,2.1451492366961817,-25.5,17.7
C1_pd_corona_22.bin,-7.70943821218091,2.2014199827074137,-29.099999999999998,17.7
C1_pd_corona_23.bin,-7.727311502586701,2.1771448867731866,-33.300000000000004,17.7
C1_pd_corona_24.bin,-7.705197330416736,2.160830651093971,-33.300000000000004,17.7
C1_pd_corona_25.bin,-7.707969805369899,2.18828013996533,-32.5,17.7
C1_pd_corona_26.bin,-7.711324986518471,2.195480316115799,-30.9,17.7
C1_pd_corona_27.bin,-7.722726681751048,2.1072367373773244,-30.5,17.7
C1_pd_corona_28.bin,-7.707700994833014,2.2391664423695206,-33.300000000000004,17.7
C1_pd_corona_29.bin,-7.712233969778981,2.239862744119546,-33.300000000000004,17.7
C1_pd_corona_3.bin,-7.689916314493324,2.1381484713552807,-27.9,17.7
C1_pd_corona_30.bin,-7.7120037836298145,2.1715462341818665,-30.9,17.7
C1_pd_corona_31.bin,-7.7059305337086315,2.2011903306850225,-28.3,17.7
C1_pd_corona_32.bin,-7.7053868519463915,2.1346989627270907,-30.099999999999998,17.7
C1_pd_corona_33.bin,-7.70717165469998,2.1839115973381964,-33.300000000000004,17.7
C1_pd_corona_34.bin,-7.708489304384953,2.2480457925364847,-33.300000000000004,17.7
C1_pd_corona_35.bin,-7.71335017658006,2.1571516507377146,-33.300000000000004,17.7
C1_pd_corona_36.bin,-7.710836851066281,2.1839446971478593,-28.5,17.7
C1_pd_corona_37.bin,-7.707451266463872,2.204805872118039,-33.300000000000004,17.7
C1_pd_corona_38.bin,-7.700193541986371,2.24143299597173,-33.300000000000004,17.7
C1_pd_corona_39.bin,-7.704518753330389,2.152347761549856,-33.300000000000004,17.7
C1_pd_corona_4.bin,-7.708609978093511,2.1436902320591753,-30.099999999999998,17.7
C1_pd_corona_40.bin,-7.701127328064469,2.1689052465961374,-26.3,17.7
C1_pd_corona_41.bin,-7.7043621755431415,2.2154772165225034,-31.3,17.7
C1_pd_corona_42.bin,-7.702967397096313,2.1413800469138993,-33.300000000000004,17.7
C1_pd_corona_43.bin,-7.712764830084686,2.159830292060408,-31.3,17.7
C1_pd_corona_44.bin,-7.719794528658455,2.2746402093941045,-32.300000000000004,17.7
C1_pd_corona_45.bin,-7.710692094621951,2.2383296776173434,-33.300000000000004,17.7
C1_pd_corona_46.bin,-7.706563005557425,2.1788466392537367,-33.300000000000004,17.7
C1_pd_corona_47.bin,-7.709004082863817,2.250968228733307,-33.300000000000004,17.7
C1_pd_corona_48.bin,-7.703612170342553,2.153196784419349,-33.300000000000004,17.7
C1_pd_corona_49.bin,-7.71307380518427,2.382371198135576,-33.300000000000004,17.7
C1_pd_corona_5.bin,-7.697036603358139,2.0887211494989306,-26.7,17.5
C1_pd_corona_50.bin,-7.701631985393539,2.647181933514757,-33.300000000000004,17.7
C1_pd_corona_51.bin,-7.7191567562075045,2.18139721217298,-27.5,17.7
C1_pd_corona_52.bin,-7.724744370960527,2.1660631739430256,-32.9,17.7
C1_pd_corona_53.bin,-7.7111436859227265,2.259091844417207,-31.9,17.7
C1_pd_corona_54.bin,-7.707126569578305,2.2316289128830253,-28.5,17.7
C1_pd_corona_55.bin,-7.711958158446805,2.2269663949378105,-28.7,17.7
C1_pd_corona_56.bin,-7.708442059017906,2.2587851707239563,-30.3,17.7
C1_pd_corona_57.bin,-7.704364515809008,2.2027408454022175,-28.5,17.7
C1_pd_corona_58.bin,-7.7204411821182894,2.2731958218258743,-24.9,17.7
C1_pd_corona_59.bin,-7.7081287034207095,2.2089720408860645,-28.099999999999998,17.7
C1_pd_corona_6.bin,-7.7081147018301195,2.118641772677709,-25.9,17.7
C1_pd_corona_60.bin,-7.717424059373157,2.256579840638582,-33.300000000000004,17.7
C1_pd_corona_61.bin,-7.713512314998996,2.1935527548285076,-33.300000000000004,17.7
C1_pd_corona_62.bin,-7.719318554587818,2.2356382018396808,-33.300000000000004,17.7
C1_pd_corona_63.bin,-7.723247820952458,2.222898192273626,-33.300000000000004,17.7
C1_pd_corona_64.bin,-7.718085394500826,2.2860177136863933,-33.300000000000004,17.7
C1_pd_corona_65.bin,-7.709545204335196,2.1487844912509315,-28.9,17.7
C1_pd_corona_66.bin,-7.713157034639139,2.173740927778994,-30.099999999999998,17.7
C1_pd_corona_67.bin,-7.7124142702611085,2.184779296359802,-32.1,17.7
C1_pd_corona_68.bin,-7.714791680334898,2.196418578132829,-33.300000000000004,17.7
C1_pd_corona_69.bin,-7.700481814734147,2.2898201283200255,-27.7,17.7
C1_pd_corona_7.bin,-7.7145964581576445,2.066936743264426,-33.300000000000004,17.7
C1_pd_corona_70.bin,-7.714640303138453,2.2686069966171245,-31.9,17.7
C1_pd_corona_71.bin,-7.7136706929907435,2.2791788859916218,-33.300000000000004,17.7
C1_pd_corona_72.bin,-7.716060384459682,2.259857422826814,-32.5,17.7
C1_pd_corona_73.bin,-7.709703362301968,2.3026772703322367,-32.300000000000004,17.7
C1_pd_corona_74.bin,-7.72299215190845,2.08541601481692,-25.3,17.7
C1_pd_corona_75.bin,-7.723664808322224,2.209467740204382,-33.300000000000004,17.7
C1_pd_corona_76.bin,-7.719202661422332,2.151681897859957,-32.1,17.7
C1_pd_corona_77.bin,-7.714904453145872,2.3244350675224634,-33.300000000000004,17.7
C1_pd_corona_78.bin,-7.714704570439194,2.208944499999632,-30.099999999999998,17.7
C1_pd_corona_79.bin,-7.7039819723520635,2.2559281850666113,-30.099999999999998,17.7
C1_pd_corona_8.bin,-7.711937856140447,2.1038514992966286,-27.5,17.7
C1_pd_corona_80.bin,-7.7237921027828715,2.302245585113774,-33.300000000000004,17.7
C1_pd_corona_81.bin,-7.704994127332863,2.277748499292227,-32.5,17.7
C1_pd_corona_82.bin,-7.696606794531867,2.2027180815778005,-33.300000000000004,17.7
C1_pd_corona_83.bin,-7.703671077034357,2.3560438272226962,-33.300000000000004,17.7
C1_pd_corona_84.bin,-7.70721485960805,2.1918103736022596,-33.300000000000004,17.7
C1_pd_corona_85.bin,-7.716752663102533,2.2375961201199113,-25.3,17.7
C1_pd_corona_86.bin,-7.715456455853377,2.2551474487264658,-27.099999999999998,17.7
C1_pd_corona_87.bin,-7.723971963215017,2.281395297511597,-33.300000000000004,17.7
C1_pd_corona_88.bin,-7.718079133789597,2.29649105851044,-33.300000000000004,17.7
C1_pd_corona_89.bin,-7.697461031573181,2.313249811441998,-32.300000000000004,17.7
C1_pd_corona_9.bin,-7.7127524486781684,2.1669054284755367,-27.3,17.7
C1_pd_corona_90.bin,-7.709804293767757,2.2563852320704596,-32.1,17.7
C1_pd_corona_91.bin,-7.713172456391045,2.2075752804946203,-29.3,17.7
C1_pd_corona_92.bin,-7.730715789313669,2.1974493107388002,-33.300000000000004,17.7
C1_pd_corona_93.bin,-7.717895152889368,2.099480450022079,-25.9,17.7
C1_pd_corona_94.bin,-7.717684628973861,2.120193049289414,-27.9,17.7
C1_pd_corona_95.bin,-7.712721025108458,2.086245471854793,-33.300000000000004,17.7
C1_pd_corona_96.bin,-7.729119447969297,2.191694790484299,-33.300000000000004,17.7
C1_pd_corona_97.bin,-7.708737692601883,2.175591381826562,-32.1,17.7
C1_pd_corona_98.bin,-7.700989912454043,2.165343858628005,-33.300000000000004,17.7
C1_pd_corona_99.bin,-7.70847592286484,2.223491782696116,-33.300000000000004,17.7
C1_pd_corona_HI_1.bin,-7.702073815585444,1.6575317244971606,-21.9,8.900000000000002
C1_pd_corona_HI_10.bin,-7.7042009572287435,1.4527801907884406,-33.300000000000004,17.7
C1_pd_corona_HI_100.bin,-7.702612736806894,1.528021493731717,-25.7,14.100000000000001
C1_pd_corona_HI_101.bin,-7.717940418031482,1.4819167940052687,-24.9,9.100000000000001
C1_pd_corona_HI_102.bin,-7.697112331960902,1.607848275902631,-33.300000000000004,17.5
C1_pd_corona_HI_103.bin,-7.703820393996763,1.6076544017392782,-27.099999999999998,17.3
C1_pd_corona_HI_104.bin,-7.6985312931548915,1.6140655026086126,-30.7,9.7
C1_pd_corona_HI_105.bin,-7.697079608243503,1.6384140820320252,-32.9,17.5
C1_pd_corona_HI_106.bin,-7.704572059385936,1.4604634134930758,-33.300000000000004,17.5
C1_pd_corona_HI_11.bin,-7.7052969217303025,1.6326883738393385,-20.3,17.5
C1_pd_corona_HI_12.bin,-7.702204190396025,1.4385548117727516,-33.300000000000004,17.5
C1_pd_corona_HI_13.bin,-7.706000681677439,1.473342572447047,-31.099999999999998,6.7
C1_pd_corona_HI_14.bin,-7.7199150423488145,1.4503941029919944,-21.3,11.7
C1_pd_corona_HI_15.bin,-7.713365978375141,1.5018289138881573,-33.300000000000004,17.7
C1_pd_corona_HI_16.bin,-7.699806838056811,1.5199200085888982,-27.099999999999998,15.100000000000001
C1_pd_corona_HI_17.bin,-7.6908713629868215,1.5377774696415725,-33.300000000000004,12.7
C1_pd_corona_HI_18.bin,-7.71069931544225,1.4493614950559133,-20.7,4.1000000000000005
C1_pd_corona_HI_19.bin,-7.7036500546462054,1.498590633404623,-25.3,17.5
C1_pd_corona_HI_2.bin,-7.71075894221583,1.4368040279776184,-23.9,7.1000000000000005
C1_pd_corona_HI_20.bin,-7.700726722555682,1.522390365025223,-33.300000000000004,17.5
C1_pd_corona_HI_21.bin,-7.711833244256547,1.474120291739232,-30.5,5.3
C1_pd_corona_HI_22.bin,-7.712997536520154,1.4775338697015765,-27.3,15.5
C1_pd_corona_HI_23.bin,-7.706992134306462,1.4560828753053643,-22.7,7.3
C1_pd_corona_HI_24.bin,-7.715230190149598,1.4620157545423618,-30.099999999999998,4.7
C1_pd_corona_HI_25.bin,-7.706390105916053,1.4750623590490224,-33.300000000000004,10.5
C1_pd_corona_HI_26.bin,-7.7012543224910255,1.4862767331013855,-29.3,17.5
C1_pd_corona_HI_27.bin,-7.70171719507336,1.4966959767451289,-23.1,6.3
C1_pd_corona_HI_28.bin,-7.715510301970286,1.493291134572609,-28.9,6.3
C1_pd_corona_HI_29.bin,-7.706459413789393,1.5061675932479694,-21.9,7.1000000000000005
C1_pd_corona_HI_3.bin,-7.714013551939505,1.435394893190127,-21.9,6.3
C1_pd_corona_HI_30.bin,-7.705562651917252,1.491015475326383,-28.099999999999998,17.3
C1_pd_corona_HI_31.bin,-7.699876085923363,1.4573826151588771,-23.9,17.3
C1_pd_corona_HI_32.bin,-7.710672432388313,1.5055960211183743,-22.7,10.5
C1_pd_corona_HI_33.bin,-7.701285746060759,1.475681428512922,-33.300000000000004,7.3
C1_pd_corona_HI_34.bin,-7.715849920550973,1.4833066949000284,-32.1,7.8999999999999995
C1_pd_corona_HI_35.bin,-7.71268024047532,1.4809364841900257,-23.7,12.3
C1_pd_corona_HI_36.bin,-7.714278021983294,1.5333547739967377,-33.300000000000004,17.7
C1_pd_corona_HI_37.bin,-7.727782996148358,1.5149014147592421,-26.099999999999998,10.100000000000001
C1_pd_corona_HI_38.bin,-7.719958687306887,1.486984931921365,-33.300000000000004,17.3
C1_pd_corona_HI_39.bin,-7.721077134362467,1.5210926124914776,-33.300000000000004,9.100000000000001
C1_pd_corona_HI_4.bin,-7.696008226534541,1.3957316246111098,-23.9,9.3
C1_pd_corona_HI_40.bin,-7.719211522428947,1.5207292029352262,-23.5,17.5
C1_pd_corona_HI_41.bin,-7.718201207657185,1.498441564704753,-21.1,13.900000000000002
C1_pd_corona_HI_42.bin,-7.713303251249337,1.523277614282942,-33.300000000000004,14.5
C1_pd_corona_HI_43.bin,-7.721647659174088,1.5143547469446121,-31.099999999999998,9.100000000000001
C1_pd_corona_HI_44.bin,-7.7195289584896845,1.4405451629361463,-33.300000000000004,7.1000000000000005
C1_pd_corona_HI_45.bin,-7.702500364041371,1.4943523506169292,-27.5,8.7
C1_pd_corona_HI_46.bin,-7.7230030531468525,1.4611843492312926,-32.9,6.8999999999999995
C1_pd_corona_HI_47.bin,-7.710194978149515,1.5326689339322996,-28.7,17.5
C1_pd_corona_HI_48.bin,-7.707311190551252,1.5122932226466292,-27.5,17.7
C1_pd_corona_HI_49.bin,-7.715035127990547,1.5022799233813091,-33.300000000000004,17.5
C1_pd_corona_HI_5.bin,-7.716747342498116,1.4251525724569076,-33.300000000000004,11.5
C1_pd_corona_HI_50.bin,-7.710860533756644,1.4710196453851754,-33.300000000000004,8.7
C1_pd_corona_HI_51.bin,-7.715909567326843,1.482624679144373,-29.3,13.5
C1_pd_corona_HI_52.bin,-7.717252099838549,1.5313979180027475,-30.3,17.5
C1_pd_corona_HI_53.bin,-7.724281838416845,1.4733536204440985,-22.3,17.5
C1_pd_corona_HI_54.bin,-7.706762648236851,1.4835469791504325,-30.9,9.7
C1_pd_corona_HI_55.bin,-7.7175496536406545,1.5111486565611558,-24.099999999999998,11.3
C1_pd_corona_HI_56.bin,-7.730585834550807,1.516910795229119,-33.300000000000004,12.5
C1_pd_corona_HI_57.bin,-7.705230314163696,1.5154132554345154,-31.099999999999998,15.900000000000002
C1_pd_corona_HI_58.bin,-7.7131188302991225,1.4982024468019994,-27.7,17.5
C1_pd_corona_HI_59.bin,-7.7159909565726785,1.5074256874867566,-23.9,12.7
C1_pd_corona_HI_6.bin,-7.709791532318063,1.4069809944832603,-24.3,5.8999999999999995
C1_pd_corona_HI_60.bin,-7.707633807200498,1.505130880422808,-33.300000000000004,14.7
C1_pd_corona_HI_61.bin,-7.719113151253988,1.5545602597687076,-29.3,12.100000000000001
C1_pd_corona_HI_62.bin,-7.716761404095491,1.5503802621220377,-29.5,10.900000000000002
C1_pd_corona_HI_63.bin,-7.7168747369701185,1.5240075297849978,-31.9,10.7
C1_pd_corona_HI_64.bin,-7.721762972273657,1.553385004500391,-29.5,17.7
C1_pd_corona_HI_65.bin,-7.720439341909237,1.5081604428589428,-24.099999999999998,5.8999999999999995
C1_pd_corona_HI_66.bin,-7.715741268208072,1.5307631300126823,-22.9,15.3
C1_pd_corona_HI_67.bin,-7.715736527669538,1.6441569618710101,-27.7,13.5
C1_pd_corona_HI_68.bin,-7.698682290308172,1.6462498764129623,-26.3,17.7
C1_pd_corona_HI_69.bin,-7.710056302395957,1.561871811339924,-28.3,7.499999999999999
C1_pd_corona_HI_7.bin,-7.7112105935234245,1.4572140499523238,-23.5,13.3
C1_pd_corona_HI_70.bin,-7.715193005925483,1.6575287942073513,-23.5,17.5
C1_pd_corona_HI_71.bin,-7.711280641480865,1.6560588785143908,-31.5,17.5
C1_pd_corona_HI_72.bin,-7.721325002520296,1.5973470957633218,-33.300000000000004,17.5
C1_pd_corona_HI_73.bin,-7.729488029840197,1.5865412654369775,-33.300000000000004,10.900000000000002
C1_pd_corona_HI_74.bin,-7.712597071027267,1.5659918916089461,-33.300000000000004,17.5
C1_pd_corona_HI_75.bin,-7.703780429456795,1.5309377839433125,-28.5,17.7
C1_pd_corona_HI_76.bin,-7.71695506609551,1.542752380661371,-33.300000000000004,12.900000000000002
C1_pd_corona_HI_77.bin,-7.712330600756234,1.4604182325860604,-23.5,17.5
C1_pd_corona_HI_78.bin,-7.713298330690374,1.2650805109520653,-24.9,17.7
C1_pd_corona_HI_79.bin,-7.715810096026893,1.3491980163592077,-25.5,17.5
C1_pd_corona_HI_8.bin,-7.708148625683878,1.432202783236087,-26.099999999999998,10.900000000000002
C1_pd_corona_HI_80.bin,-7.703904243522068,1.4309949624739864,-25.9,15.100000000000001
C1_pd_corona_HI_81.bin,-7.716711698448943,1.650899491839122,-33.300000000000004,13.5
C1_pd_corona_HI_82.bin,-7.703639693469183,1.5324889723214004,-28.099999999999998,4.3
C1_pd_corona_HI_83.bin,-7.699880846464162,1.5349101112495425,-32.5,17.7
C1_pd_corona_HI_84.bin,-7.704767901633625,1.5325118380646545,-23.1,17.5
C1_pd_corona_HI_85.bin,-7.714598538393958,1.440893334084058,-33.300000000000004,16.900000000000002
C1_pd_corona_HI_86.bin,-7.699136581915702,1.2964695404263413,-33.300000000000004,5.7
C1_pd_corona_HI_87.bin,-7.6868878104552705,1.6162772092700217,-26.5,8.5
C1_pd_corona_HI_88.bin,-7.712283615418697,1.2592361631934745,-30.099999999999998,13.100000000000001
C1_pd_corona_HI_89.bin,-7.704447425227512,1.2350846934445125,-28.3,16.1
C1_pd_corona_HI_9.bin,-7.711909772950194,1.637885148744928,-27.099999999999998,11.3
C1_pd_corona_HI_90.bin,-7.696935371858231,1.619847460972729,-30.7,17.7
C1_pd_corona_HI_91.bin,-7.707365836759059,1.5326768139988376,-33.300000000000004,15.3
C1_pd_corona_HI_92.bin,-7.701914897532352,1.5988797073193994,-27.099999999999998,12.3
C1_pd_corona_HI_93.bin,-7.6958609698061675,1.5911837915013791,-25.9,14.900000000000002
C1_pd_corona_HI_94.bin,-7.698007633667189,1.6033015749864905,-28.7,13.5
C1_pd_corona_HI_95.bin,-7.694821191687381,1.6241421801577989,-33.300000000000004,12.7
C1_pd_corona_HI_96.bin,-7.706896843481405,1.5407490979642586,-19.9,5.3
C1_pd_corona_HI_97.bin,-7.707665850840643,1.5186630058465183,-32.7,17.3
C1_pd_corona_HI_98.bin,-7.701046198848181,1.525064407462412,-21.1,10.5
C1_pd_corona_HI_99.bin,-7.697801110206109,1.5624187839218988,-23.3,10.100000000000001
C1_pd_HI_1.bin,-7.712022265729386,1.1249287987901462,-25.7,17.5
